time,power_w
2012-01-01 02:00:00+01:00,1576
2012-01-01 02:15:00+01:00,904
2012-01-01 02:30:00+01:00,5108
2012-01-01 02:45:00+01:00,3260
2012-01-01 03:00:00+01:00,5371
2012-01-01 03:15:00+01:00,5342
2012-01-01 03:30:00+01:00,3023
2012-01-01 03:45:00+01:00,3455
2012-01-01 04:00:00+01:00,5024
2012-01-01 04:15:00+01:00,4305
2012-01-01 04:30:00+01:00,3413
2012-01-01 04:45:00+01:00,3188
2012-01-01 05:00:00+01:00,4032
2012-01-01 05:15:00+01:00,550
2012-01-01 05:30:00+01:00,2907
2012-01-01 05:45:00+01:00,3009
2012-01-01 06:00:00+01:00,5999
2012-01-01 06:15:00+01:00,486
2012-01-01 06:30:00+01:00,1532
2012-01-01 06:45:00+01:00,932
2012-01-01 07:00:00+01:00,947
2012-01-01 07:15:00+01:00,3059
2012-01-01 07:30:00+01:00,1511
2012-01-01 07:45:00+01:00,2378
2012-01-01 08:00:00+01:00,2726
2012-01-01 08:15:00+01:00,2049
2012-01-01 08:30:00+01:00,2046
2012-01-01 08:45:00+01:00,2717
2012-01-01 09:00:00+01:00,3109
2012-01-01 09:15:00+01:00,2310
2012-01-01 09:30:00+01:00,3059
2012-01-01 09:45:00+01:00,2050
2012-01-01 10:00:00+01:00,1502
2012-01-01 10:15:00+01:00,3871
2012-01-01 10:30:00+01:00,2333
2012-01-01 10:45:00+01:00,3167
2012-01-01 11:00:00+01:00,4093
2012-01-01 11:15:00+01:00,4531
2012-01-01 11:30:00+01:00,3646
2012-01-01 11:45:00+01:00,1944
2012-01-01 12:00:00+01:00,2936
2012-01-01 12:15:00+01:00,2328
2012-01-01 12:30:00+01:00,3014
2012-01-01 12:45:00+01:00,2770
2012-01-01 13:00:00+01:00,1500
2012-01-01 13:15:00+01:00,5360
2012-01-01 13:30:00+01:00,3817
2012-01-01 13:45:00+01:00,4703
2012-01-01 14:00:00+01:00,3141
2012-01-01 14:15:00+01:00,3570
2012-01-01 14:30:00+01:00,4502
2012-01-01 14:45:00+01:00,1971
2012-01-01 15:00:00+01:00,2303
2012-01-01 15:15:00+01:00,3436
2012-01-01 15:30:00+01:00,1299
2012-01-01 15:45:00+01:00,1107
2012-01-01 16:00:00+01:00,4366
2012-01-01 16:15:00+01:00,1829
2012-01-01 16:30:00+01:00,3444
2012-01-01 16:45:00+01:00,2488
2012-01-01 17:00:00+01:00,3864
2012-01-01 17:15:00+01:00,4546
2012-01-01 17:30:00+01:00,2990
2012-01-01 17:45:00+01:00,3709
2012-01-01 18:00:00+01:00,1728
2012-01-01 18:15:00+01:00,7772
2012-01-01 18:30:00+01:00,3563
2012-01-01 18:45:00+01:00,6513
2012-01-01 19:00:00+01:00,9302
2012-01-01 19:15:00+01:00,10963
2012-01-01 19:30:00+01:00,8594
2012-01-01 19:45:00+01:00,12708
2012-01-01 20:00:00+01:00,10405
2012-01-01 20:15:00+01:00,12015
2012-01-01 20:30:00+01:00,5386
2012-01-01 20:45:00+01:00,7320
2012-01-01 21:00:00+01:00,8467
2012-01-01 21:15:00+01:00,7227
2012-01-01 21:30:00+01:00,6065
2012-01-01 21:45:00+01:00,11018
2012-01-01 22:00:00+01:00,7548
2012-01-01 22:15:00+01:00,10859
2012-01-01 22:30:00+01:00,10224
2012-01-01 22:45:00+01:00,6145
2012-01-01 23:00:00+01:00,3150
2012-01-01 23:15:00+01:00,6321
2012-01-01 23:30:00+01:00,5000
2012-01-01 23:45:00+01:00,6174
2012-01-02 00:00:00+01:00,4345
2012-01-02 00:15:00+01:00,2660
2012-01-02 00:30:00+01:00,2464
2012-01-02 00:45:00+01:00,3699
2012-01-02 01:00:00+01:00,4995
2012-01-02 01:15:00+01:00,1380
2012-01-02 01:30:00+01:00,2861
2012-01-02 01:45:00+01:00,6062
2012-01-02 02:00:00+01:00,4289
2012-01-02 02:15:00+01:00,3055
2012-01-02 02:30:00+01:00,3818
2012-01-02 02:45:00+01:00,4530
2012-01-02 03:00:00+01:00,3201
2012-01-02 03:15:00+01:00,2619
2012-01-02 03:30:00+01:00,3917
2012-01-02 03:45:00+01:00,3379
2012-01-02 04:00:00+01:00,3008
2012-01-02 04:15:00+01:00,3866
2012-01-02 04:30:00+01:00,2942
2012-01-02 04:45:00+01:00,2718
2012-01-02 05:00:00+01:00,2690
2012-01-02 05:15:00+01:00,525
2012-01-02 05:30:00+01:00,2265
2012-01-02 05:45:00+01:00,1051
2012-01-02 06:00:00+01:00,3410
2012-01-02 06:15:00+01:00,2866
2012-01-02 06:30:00+01:00,3163
2012-01-02 06:45:00+01:00,902
2012-01-02 07:00:00+01:00,2499
2012-01-02 07:15:00+01:00,1079
2012-01-02 07:30:00+01:00,368
2012-01-02 07:45:00+01:00,1623
2012-01-02 08:00:00+01:00,1941
2012-01-02 08:15:00+01:00,2192
2012-01-02 08:30:00+01:00,1348
2012-01-02 08:45:00+01:00,1845
2012-01-02 09:00:00+01:00,882
2012-01-02 09:15:00+01:00,2315
2012-01-02 09:30:00+01:00,2182
2012-01-02 09:45:00+01:00,4146
2012-01-02 10:00:00+01:00,1839
2012-01-02 10:15:00+01:00,3534
2012-01-02 10:30:00+01:00,3110
2012-01-02 10:45:00+01:00,3372
2012-01-02 11:00:00+01:00,1723
2012-01-02 11:15:00+01:00,643
2012-01-02 11:30:00+01:00,2704
2012-01-02 11:45:00+01:00,3247
2012-01-02 12:00:00+01:00,3160
2012-01-02 12:15:00+01:00,0
2012-01-02 12:30:00+01:00,2939
2012-01-02 12:45:00+01:00,1051
2012-01-02 13:00:00+01:00,2744
2012-01-02 13:15:00+01:00,1800
2012-01-02 13:30:00+01:00,3004
2012-01-02 13:45:00+01:00,4128
2012-01-02 14:00:00+01:00,4082
2012-01-02 14:15:00+01:00,1911
2012-01-02 14:30:00+01:00,3490
2012-01-02 14:45:00+01:00,1868
2012-01-02 15:00:00+01:00,517
2012-01-02 15:15:00+01:00,1145
2012-01-02 15:30:00+01:00,1326
2012-01-02 15:45:00+01:00,0
2012-01-02 16:00:00+01:00,0
2012-01-02 16:15:00+01:00,3837
2012-01-02 16:30:00+01:00,2511
2012-01-02 16:45:00+01:00,718
2012-01-02 17:00:00+01:00,2344
2012-01-02 17:15:00+01:00,3958
2012-01-02 17:30:00+01:00,3309
2012-01-02 17:45:00+01:00,4193
2012-01-02 18:00:00+01:00,2669
2012-01-02 18:15:00+01:00,3192
2012-01-02 18:30:00+01:00,4962
2012-01-02 18:45:00+01:00,2854
2012-01-02 19:00:00+01:00,3034
2012-01-02 19:15:00+01:00,5997
2012-01-02 19:30:00+01:00,6363
2012-01-02 19:45:00+01:00,7747
2012-01-02 20:00:00+01:00,8362
2012-01-02 20:15:00+01:00,8972
2012-01-02 20:30:00+01:00,9879
2012-01-02 20:45:00+01:00,8804
2012-01-02 21:00:00+01:00,6923
2012-01-02 21:15:00+01:00,4817
2012-01-02 21:30:00+01:00,6102
2012-01-02 21:45:00+01:00,6512
2012-01-02 22:00:00+01:00,4961
2012-01-02 22:15:00+01:00,3680
2012-01-02 22:30:00+01:00,5559
2012-01-02 22:45:00+01:00,8503
2012-01-02 23:00:00+01:00,6251
2012-01-02 23:15:00+01:00,2977
2012-01-02 23:30:00+01:00,3566
2012-01-02 23:45:00+01:00,2204
2012-01-03 00:00:00+01:00,8136
2012-01-03 00:15:00+01:00,2825
2012-01-03 00:30:00+01:00,6215
2012-01-03 00:45:00+01:00,5076
2012-01-03 01:00:00+01:00,2468
2012-01-03 01:15:00+01:00,0
2012-01-03 01:30:00+01:00,7165
2012-01-03 01:45:00+01:00,6349
2012-01-03 02:00:00+01:00,5213
2012-01-03 02:15:00+01:00,4205
2012-01-03 02:30:00+01:00,4082
2012-01-03 02:45:00+01:00,3385
2012-01-03 03:00:00+01:00,5008
2012-01-03 03:15:00+01:00,7370
2012-01-03 03:30:00+01:00,4929
2012-01-03 03:45:00+01:00,4444
2012-01-03 04:00:00+01:00,6007
2012-01-03 04:15:00+01:00,1629
2012-01-03 04:30:00+01:00,2952
2012-01-03 04:45:00+01:00,2537
2012-01-03 05:00:00+01:00,3633
2012-01-03 05:15:00+01:00,6688
2012-01-03 05:30:00+01:00,5514
2012-01-03 05:45:00+01:00,6530
2012-01-03 06:00:00+01:00,7946
2012-01-03 06:15:00+01:00,4654
2012-01-03 06:30:00+01:00,6468
2012-01-03 06:45:00+01:00,2517
2012-01-03 07:00:00+01:00,3927
2012-01-03 07:15:00+01:00,1804
2012-01-03 07:30:00+01:00,2679
2012-01-03 07:45:00+01:00,2752
2012-01-03 08:00:00+01:00,2329
2012-01-03 08:15:00+01:00,2165
2012-01-03 08:30:00+01:00,3314
2012-01-03 08:45:00+01:00,2250
2012-01-03 09:00:00+01:00,2875
2012-01-03 09:15:00+01:00,3603
2012-01-03 09:30:00+01:00,1686
2012-01-03 09:45:00+01:00,0
2012-01-03 10:00:00+01:00,0
2012-01-03 10:15:00+01:00,2265
2012-01-03 10:30:00+01:00,4269
2012-01-03 10:45:00+01:00,1155
2012-01-03 11:00:00+01:00,3152
2012-01-03 11:15:00+01:00,3434
2012-01-03 11:30:00+01:00,2730
2012-01-03 11:45:00+01:00,2837
2012-01-03 12:00:00+01:00,1904
2012-01-03 12:15:00+01:00,3916
2012-01-03 12:30:00+01:00,1838
2012-01-03 12:45:00+01:00,5194
2012-01-03 13:00:00+01:00,1106
2012-01-03 13:15:00+01:00,3454
2012-01-03 13:30:00+01:00,3607
2012-01-03 13:45:00+01:00,5449
2012-01-03 14:00:00+01:00,2635
2012-01-03 14:15:00+01:00,939
2012-01-03 14:30:00+01:00,4242
2012-01-03 14:45:00+01:00,1643
2012-01-03 15:00:00+01:00,2192
2012-01-03 15:15:00+01:00,3343
2012-01-03 15:30:00+01:00,2754
2012-01-03 15:45:00+01:00,4015
2012-01-03 16:00:00+01:00,2682
2012-01-03 16:15:00+01:00,6103
2012-01-03 16:30:00+01:00,4074
2012-01-03 16:45:00+01:00,2874
2012-01-03 17:00:00+01:00,2585
2012-01-03 17:15:00+01:00,7319
2012-01-03 17:30:00+01:00,6057
2012-01-03 17:45:00+01:00,4069
2012-01-03 18:00:00+01:00,8985
2012-01-03 18:15:00+01:00,7793
2012-01-03 18:30:00+01:00,10873
2012-01-03 18:45:00+01:00,9316
2012-01-03 19:00:00+01:00,11011
2012-01-03 19:15:00+01:00,16164
2012-01-03 19:30:00+01:00,11933
2012-01-03 19:45:00+01:00,8910
2012-01-03 20:00:00+01:00,8682
2012-01-03 20:15:00+01:00,12626
2012-01-03 20:30:00+01:00,12427
2012-01-03 20:45:00+01:00,5944
2012-01-03 21:00:00+01:00,8890
2012-01-03 21:15:00+01:00,10294
2012-01-03 21:30:00+01:00,11502
2012-01-03 21:45:00+01:00,8120
2012-01-03 22:00:00+01:00,8673
2012-01-03 22:15:00+01:00,12508
2012-01-03 22:30:00+01:00,9393
2012-01-03 22:45:00+01:00,9626
2012-01-03 23:00:00+01:00,12075
2012-01-03 23:15:00+01:00,8407
2012-01-03 23:30:00+01:00,9537
2012-01-03 23:45:00+01:00,5447
2012-01-04 00:00:00+01:00,9642
2012-01-04 00:15:00+01:00,7567
2012-01-04 00:30:00+01:00,4789
2012-01-04 00:45:00+01:00,8564
2012-01-04 01:00:00+01:00,4763
2012-01-04 01:15:00+01:00,5733
2012-01-04 01:30:00+01:00,3260
2012-01-04 01:45:00+01:00,3372
2012-01-04 02:00:00+01:00,6446
2012-01-04 02:15:00+01:00,5042
2012-01-04 02:30:00+01:00,4892
2012-01-04 02:45:00+01:00,2626
2012-01-04 03:00:00+01:00,3998
2012-01-04 03:15:00+01:00,1792
2012-01-04 03:30:00+01:00,4230
2012-01-04 03:45:00+01:00,3223
2012-01-04 04:00:00+01:00,5066
2012-01-04 04:15:00+01:00,5469
2012-01-04 04:30:00+01:00,7329
2012-01-04 04:45:00+01:00,5375
2012-01-04 05:00:00+01:00,1537
2012-01-04 05:15:00+01:00,2841
2012-01-04 05:30:00+01:00,1746
2012-01-04 05:45:00+01:00,3851
2012-01-04 06:00:00+01:00,4426
2012-01-04 06:15:00+01:00,3351
2012-01-04 06:30:00+01:00,2014
2012-01-04 06:45:00+01:00,1663
2012-01-04 07:00:00+01:00,3101
2012-01-04 07:15:00+01:00,2503
2012-01-04 07:30:00+01:00,5374
2012-01-04 07:45:00+01:00,4728
2012-01-04 08:00:00+01:00,1929
2012-01-04 08:15:00+01:00,1556
2012-01-04 08:30:00+01:00,2649
2012-01-04 08:45:00+01:00,0
2012-01-04 09:00:00+01:00,1290
2012-01-04 09:15:00+01:00,95
2012-01-04 09:30:00+01:00,311
2012-01-04 09:45:00+01:00,827
2012-01-04 10:00:00+01:00,2236
2012-01-04 10:15:00+01:00,3433
2012-01-04 10:30:00+01:00,523
2012-01-04 10:45:00+01:00,3208
2012-01-04 11:00:00+01:00,2024
2012-01-04 11:15:00+01:00,2278
2012-01-04 11:30:00+01:00,5089
2012-01-04 11:45:00+01:00,2844
2012-01-04 12:00:00+01:00,0
2012-01-04 12:15:00+01:00,3532
2012-01-04 12:30:00+01:00,1980
2012-01-04 12:45:00+01:00,2694
2012-01-04 13:00:00+01:00,2711
2012-01-04 13:15:00+01:00,1570
2012-01-04 13:30:00+01:00,2663
2012-01-04 13:45:00+01:00,3335
2012-01-04 14:00:00+01:00,3485
2012-01-04 14:15:00+01:00,278
2012-01-04 14:30:00+01:00,1392
2012-01-04 14:45:00+01:00,6411
2012-01-04 15:00:00+01:00,4474
2012-01-04 15:15:00+01:00,2064
2012-01-04 15:30:00+01:00,4327
2012-01-04 15:45:00+01:00,2404
2012-01-04 16:00:00+01:00,3808
2012-01-04 16:15:00+01:00,3497
2012-01-04 16:30:00+01:00,3824
2012-01-04 16:45:00+01:00,3919
2012-01-04 17:00:00+01:00,1308
2012-01-04 17:15:00+01:00,5087
2012-01-04 17:30:00+01:00,2269
2012-01-04 17:45:00+01:00,3198
2012-01-04 18:00:00+01:00,4328
2012-01-04 18:15:00+01:00,3550
2012-01-04 18:30:00+01:00,6108
2012-01-04 18:45:00+01:00,7137
2012-01-04 19:00:00+01:00,8953
2012-01-04 19:15:00+01:00,11829
2012-01-04 19:30:00+01:00,9452
2012-01-04 19:45:00+01:00,9539
2012-01-04 20:00:00+01:00,9963
2012-01-04 20:15:00+01:00,8295
2012-01-04 20:30:00+01:00,12815
2012-01-04 20:45:00+01:00,8271
2012-01-04 21:00:00+01:00,6128
2012-01-04 21:15:00+01:00,10971
2012-01-04 21:30:00+01:00,4042
2012-01-04 21:45:00+01:00,11686
2012-01-04 22:00:00+01:00,5698
2012-01-04 22:15:00+01:00,1283
2012-01-04 22:30:00+01:00,6609
2012-01-04 22:45:00+01:00,6255
2012-01-04 23:00:00+01:00,8167
2012-01-04 23:15:00+01:00,7416
2012-01-04 23:30:00+01:00,5295
2012-01-04 23:45:00+01:00,4729
2012-01-05 00:00:00+01:00,3198
2012-01-05 00:15:00+01:00,3022
2012-01-05 00:30:00+01:00,7277
2012-01-05 00:45:00+01:00,8507
2012-01-05 01:00:00+01:00,4829
2012-01-05 01:15:00+01:00,4604
2012-01-05 01:30:00+01:00,2985
2012-01-05 01:45:00+01:00,5670
2012-01-05 02:00:00+01:00,5852
2012-01-05 02:15:00+01:00,5617
2012-01-05 02:30:00+01:00,3231
2012-01-05 02:45:00+01:00,3677
2012-01-05 03:00:00+01:00,5942
2012-01-05 03:15:00+01:00,4943
2012-01-05 03:30:00+01:00,4835
2012-01-05 03:45:00+01:00,4489
2012-01-05 04:00:00+01:00,5813
2012-01-05 04:15:00+01:00,7401
2012-01-05 04:30:00+01:00,4763
2012-01-05 04:45:00+01:00,4876
2012-01-05 05:00:00+01:00,4577
2012-01-05 05:15:00+01:00,1426
2012-01-05 05:30:00+01:00,5368
2012-01-05 05:45:00+01:00,6685
2012-01-05 06:00:00+01:00,2913
2012-01-05 06:15:00+01:00,3113
2012-01-05 06:30:00+01:00,0
2012-01-05 06:45:00+01:00,4854
2012-01-05 07:00:00+01:00,3188
2012-01-05 07:15:00+01:00,1716
2012-01-05 07:30:00+01:00,3598
2012-01-05 07:45:00+01:00,2018
2012-01-05 08:00:00+01:00,3828
2012-01-05 08:15:00+01:00,3103
2012-01-05 08:30:00+01:00,4003
2012-01-05 08:45:00+01:00,2196
2012-01-05 09:00:00+01:00,3767
2012-01-05 09:15:00+01:00,3562
2012-01-05 09:30:00+01:00,1716
2012-01-05 09:45:00+01:00,1944
2012-01-05 10:00:00+01:00,0
2012-01-05 10:15:00+01:00,2718
2012-01-05 10:30:00+01:00,2098
2012-01-05 10:45:00+01:00,1495
2012-01-05 11:00:00+01:00,3038
2012-01-05 11:15:00+01:00,0
2012-01-05 11:30:00+01:00,1060
2012-01-05 11:45:00+01:00,4179
2012-01-05 12:00:00+01:00,1622
2012-01-05 12:15:00+01:00,2156
2012-01-05 12:30:00+01:00,4551
2012-01-05 12:45:00+01:00,5573
2012-01-05 13:00:00+01:00,1829
2012-01-05 13:15:00+01:00,341
2012-01-05 13:30:00+01:00,1956
2012-01-05 13:45:00+01:00,963
2012-01-05 14:00:00+01:00,2197
2012-01-05 14:15:00+01:00,4435
2012-01-05 14:30:00+01:00,3536
2012-01-05 14:45:00+01:00,1334
2012-01-05 15:00:00+01:00,3541
2012-01-05 15:15:00+01:00,249
2012-01-05 15:30:00+01:00,3482
2012-01-05 15:45:00+01:00,310
2012-01-05 16:00:00+01:00,686
2012-01-05 16:15:00+01:00,7451
2012-01-05 16:30:00+01:00,4350
2012-01-05 16:45:00+01:00,2292
2012-01-05 17:00:00+01:00,2216
2012-01-05 17:15:00+01:00,818
2012-01-05 17:30:00+01:00,5913
2012-01-05 17:45:00+01:00,1629
2012-01-05 18:00:00+01:00,5025
2012-01-05 18:15:00+01:00,9251
2012-01-05 18:30:00+01:00,7131
2012-01-05 18:45:00+01:00,4791
2012-01-05 19:00:00+01:00,7430
2012-01-05 19:15:00+01:00,16354
2012-01-05 19:30:00+01:00,10388
2012-01-05 19:45:00+01:00,9658
2012-01-05 20:00:00+01:00,9898
2012-01-05 20:15:00+01:00,14698
2012-01-05 20:30:00+01:00,9475
2012-01-05 20:45:00+01:00,7408
2012-01-05 21:00:00+01:00,14583
2012-01-05 21:15:00+01:00,6365
2012-01-05 21:30:00+01:00,10810
2012-01-05 21:45:00+01:00,6134
2012-01-05 22:00:00+01:00,12670
2012-01-05 22:15:00+01:00,1833
2012-01-05 22:30:00+01:00,6368
2012-01-05 22:45:00+01:00,6209
2012-01-05 23:00:00+01:00,10151
2012-01-05 23:15:00+01:00,6498
2012-01-05 23:30:00+01:00,9575
2012-01-05 23:45:00+01:00,7888
2012-01-06 00:00:00+01:00,1628
2012-01-06 00:15:00+01:00,2527
2012-01-06 00:30:00+01:00,2582
2012-01-06 00:45:00+01:00,4086
2012-01-06 01:00:00+01:00,4951
2012-01-06 01:15:00+01:00,2749
2012-01-06 01:30:00+01:00,4600
2012-01-06 01:45:00+01:00,3250
2012-01-06 02:00:00+01:00,3659
2012-01-06 02:15:00+01:00,3086
2012-01-06 02:30:00+01:00,2702
2012-01-06 02:45:00+01:00,2007
2012-01-06 03:00:00+01:00,3304
2012-01-06 03:15:00+01:00,1617
2012-01-06 03:30:00+01:00,3161
2012-01-06 03:45:00+01:00,1796
2012-01-06 04:00:00+01:00,4418
2012-01-06 04:15:00+01:00,3525
2012-01-06 04:30:00+01:00,3182
2012-01-06 04:45:00+01:00,3146
2012-01-06 05:00:00+01:00,3185
2012-01-06 05:15:00+01:00,1772
2012-01-06 05:30:00+01:00,2526
2012-01-06 05:45:00+01:00,2878
2012-01-06 06:00:00+01:00,927
2012-01-06 06:15:00+01:00,2410
2012-01-06 06:30:00+01:00,902
2012-01-06 06:45:00+01:00,2384
2012-01-06 07:00:00+01:00,1318
2012-01-06 07:15:00+01:00,2644
2012-01-06 07:30:00+01:00,935
2012-01-06 07:45:00+01:00,2787
2012-01-06 08:00:00+01:00,2339
2012-01-06 08:15:00+01:00,1124
2012-01-06 08:30:00+01:00,1813
2012-01-06 08:45:00+01:00,1777
2012-01-06 09:00:00+01:00,1921
2012-01-06 09:15:00+01:00,844
2012-01-06 09:30:00+01:00,0
2012-01-06 09:45:00+01:00,940
2012-01-06 10:00:00+01:00,2459
2012-01-06 10:15:00+01:00,1790
2012-01-06 10:30:00+01:00,2096
2012-01-06 10:45:00+01:00,2232
2012-01-06 11:00:00+01:00,1490
2012-01-06 11:15:00+01:00,1895
2012-01-06 11:30:00+01:00,1438
2012-01-06 11:45:00+01:00,1934
2012-01-06 12:00:00+01:00,1876
2012-01-06 12:15:00+01:00,1900
2012-01-06 12:30:00+01:00,3007
2012-01-06 12:45:00+01:00,2060
2012-01-06 13:00:00+01:00,681
2012-01-06 13:15:00+01:00,1563
2012-01-06 13:30:00+01:00,2417
2012-01-06 13:45:00+01:00,2599
2012-01-06 14:00:00+01:00,1078
2012-01-06 14:15:00+01:00,3151
2012-01-06 14:30:00+01:00,4011
2012-01-06 14:45:00+01:00,3069
2012-01-06 15:00:00+01:00,568
2012-01-06 15:15:00+01:00,3499
2012-01-06 15:30:00+01:00,3015
2012-01-06 15:45:00+01:00,866
2012-01-06 16:00:00+01:00,1425
2012-01-06 16:15:00+01:00,2118
2012-01-06 16:30:00+01:00,656
2012-01-06 16:45:00+01:00,5
2012-01-06 17:00:00+01:00,2987
2012-01-06 17:15:00+01:00,400
2012-01-06 17:30:00+01:00,4151
2012-01-06 17:45:00+01:00,2993
2012-01-06 18:00:00+01:00,179
2012-01-06 18:15:00+01:00,3839
2012-01-06 18:30:00+01:00,6718
2012-01-06 18:45:00+01:00,3990
2012-01-06 19:00:00+01:00,7055
2012-01-06 19:15:00+01:00,3856
2012-01-06 19:30:00+01:00,4516
2012-01-06 19:45:00+01:00,8997
2012-01-06 20:00:00+01:00,5509
2012-01-06 20:15:00+01:00,8030
2012-01-06 20:30:00+01:00,5882
2012-01-06 20:45:00+01:00,9110
2012-01-06 21:00:00+01:00,8532
2012-01-06 21:15:00+01:00,4272
2012-01-06 21:30:00+01:00,3136
2012-01-06 21:45:00+01:00,4815
2012-01-06 22:00:00+01:00,8687
2012-01-06 22:15:00+01:00,5447
2012-01-06 22:30:00+01:00,4448
2012-01-06 22:45:00+01:00,6657
2012-01-06 23:00:00+01:00,5697
2012-01-06 23:15:00+01:00,2936
2012-01-06 23:30:00+01:00,3328
2012-01-06 23:45:00+01:00,4400
2012-01-07 00:00:00+01:00,3064
2012-01-07 00:15:00+01:00,1968
2012-01-07 00:30:00+01:00,3514
2012-01-07 00:45:00+01:00,3574
2012-01-07 01:00:00+01:00,2181
2012-01-07 01:15:00+01:00,282
2012-01-07 01:30:00+01:00,2574
2012-01-07 01:45:00+01:00,2351
2012-01-07 02:00:00+01:00,2746
2012-01-07 02:15:00+01:00,3577
2012-01-07 02:30:00+01:00,3692
2012-01-07 02:45:00+01:00,2321
2012-01-07 03:00:00+01:00,3694
2012-01-07 03:15:00+01:00,4481
2012-01-07 03:30:00+01:00,2892
2012-01-07 03:45:00+01:00,3148
2012-01-07 04:00:00+01:00,3794
2012-01-07 04:15:00+01:00,2478
2012-01-07 04:30:00+01:00,3097
2012-01-07 04:45:00+01:00,4005
2012-01-07 05:00:00+01:00,3474
2012-01-07 05:15:00+01:00,4616
2012-01-07 05:30:00+01:00,3192
2012-01-07 05:45:00+01:00,1926
2012-01-07 06:00:00+01:00,3423
2012-01-07 06:15:00+01:00,841
2012-01-07 06:30:00+01:00,2229
2012-01-07 06:45:00+01:00,1985
2012-01-07 07:00:00+01:00,2278
2012-01-07 07:15:00+01:00,2970
2012-01-07 07:30:00+01:00,2169
2012-01-07 07:45:00+01:00,1753
2012-01-07 08:00:00+01:00,743
2012-01-07 08:15:00+01:00,2124
2012-01-07 08:30:00+01:00,981
2012-01-07 08:45:00+01:00,803
2012-01-07 09:00:00+01:00,2892
2012-01-07 09:15:00+01:00,4004
2012-01-07 09:30:00+01:00,1443
2012-01-07 09:45:00+01:00,2785
2012-01-07 10:00:00+01:00,2593
2012-01-07 10:15:00+01:00,1441
2012-01-07 10:30:00+01:00,876
2012-01-07 10:45:00+01:00,0
2012-01-07 11:00:00+01:00,2702
2012-01-07 11:15:00+01:00,3157
2012-01-07 11:30:00+01:00,3423
2012-01-07 11:45:00+01:00,659
2012-01-07 12:00:00+01:00,2429
2012-01-07 12:15:00+01:00,0
2012-01-07 12:30:00+01:00,2654
2012-01-07 12:45:00+01:00,1333
2012-01-07 13:00:00+01:00,673
2012-01-07 13:15:00+01:00,4014
2012-01-07 13:30:00+01:00,3173
2012-01-07 13:45:00+01:00,2698
2012-01-07 14:00:00+01:00,2954
2012-01-07 14:15:00+01:00,1100
2012-01-07 14:30:00+01:00,3480
2012-01-07 14:45:00+01:00,3158
2012-01-07 15:00:00+01:00,3298
2012-01-07 15:15:00+01:00,1546
2012-01-07 15:30:00+01:00,205
2012-01-07 15:45:00+01:00,2524
2012-01-07 16:00:00+01:00,1912
2012-01-07 16:15:00+01:00,3740
2012-01-07 16:30:00+01:00,2390
2012-01-07 16:45:00+01:00,3707
2012-01-07 17:00:00+01:00,624
2012-01-07 17:15:00+01:00,1470
2012-01-07 17:30:00+01:00,2948
2012-01-07 17:45:00+01:00,2782
2012-01-07 18:00:00+01:00,2574
2012-01-07 18:15:00+01:00,5236
2012-01-07 18:30:00+01:00,6296
2012-01-07 18:45:00+01:00,5262
2012-01-07 19:00:00+01:00,4401
2012-01-07 19:15:00+01:00,5703
2012-01-07 19:30:00+01:00,5625
2012-01-07 19:45:00+01:00,4531
2012-01-07 20:00:00+01:00,8087
2012-01-07 20:15:00+01:00,6186
2012-01-07 20:30:00+01:00,6959
2012-01-07 20:45:00+01:00,8631
2012-01-07 21:00:00+01:00,7013
2012-01-07 21:15:00+01:00,7420
2012-01-07 21:30:00+01:00,9508
2012-01-07 21:45:00+01:00,5495
2012-01-07 22:00:00+01:00,4589
2012-01-07 22:15:00+01:00,5475
2012-01-07 22:30:00+01:00,5259
2012-01-07 22:45:00+01:00,5219
2012-01-07 23:00:00+01:00,7806
2012-01-07 23:15:00+01:00,6771
2012-01-07 23:30:00+01:00,3754
2012-01-07 23:45:00+01:00,4271
2012-01-08 00:00:00+01:00,7406
2012-01-08 00:15:00+01:00,4032
2012-01-08 00:30:00+01:00,3089
2012-01-08 00:45:00+01:00,6649
2012-01-08 01:00:00+01:00,2923
2012-01-08 01:15:00+01:00,5250
2012-01-08 01:30:00+01:00,3453
2012-01-08 01:45:00+01:00,3147
2012-01-08 02:00:00+01:00,4715
2012-01-08 02:15:00+01:00,2901
2012-01-08 02:30:00+01:00,4109
2012-01-08 02:45:00+01:00,3407
2012-01-08 03:00:00+01:00,2382
2012-01-08 03:15:00+01:00,3596
2012-01-08 03:30:00+01:00,0
2012-01-08 03:45:00+01:00,4375
2012-01-08 04:00:00+01:00,3147
2012-01-08 04:15:00+01:00,3347
2012-01-08 04:30:00+01:00,1125
2012-01-08 04:45:00+01:00,2832
2012-01-08 05:00:00+01:00,6396
2012-01-08 05:15:00+01:00,4073
2012-01-08 05:30:00+01:00,2992
2012-01-08 05:45:00+01:00,4270
2012-01-08 06:00:00+01:00,3228
2012-01-08 06:15:00+01:00,1010
2012-01-08 06:30:00+01:00,1296
2012-01-08 06:45:00+01:00,1075
2012-01-08 07:00:00+01:00,5320
2012-01-08 07:15:00+01:00,2478
2012-01-08 07:30:00+01:00,1339
2012-01-08 07:45:00+01:00,1423
2012-01-08 08:00:00+01:00,1911
2012-01-08 08:15:00+01:00,1442
2012-01-08 08:30:00+01:00,2227
2012-01-08 08:45:00+01:00,1908
2012-01-08 09:00:00+01:00,3852
2012-01-08 09:15:00+01:00,335
