profile,period,day,time,power
G25,Nov,Workday,23:45,59.484
G25,Nov,Saturday,00:00,58.772
G25,Nov,Saturday,00:15,58.248
G25,Nov,Saturday,00:30,57.968
G25,Nov,Saturday,00:45,57.58
G25,Nov,Saturday,01:00,57.076
G25,Nov,Saturday,01:15,56.54
G25,Nov,Saturday,01:30,55.628
G25,Nov,Saturday,01:45,55.516
G25,Nov,Saturday,02:00,55.156
G25,Nov,Saturday,02:15,54.908
G25,Nov,Saturday,02:30,54.732
G25,Nov,Saturday,02:45,55.132
G25,Nov,Saturday,03:00,55.004
G25,Nov,Saturday,03:15,55.52
G25,Nov,Saturday,03:30,55.58
G25,Nov,Saturday,03:45,56.352
G25,Nov,Saturday,04:00,56.792
G25,Nov,Saturday,04:15,57.936
G25,Nov,Saturday,04:30,58.624
G25,Nov,Saturday,04:45,59.848
G25,Nov,Saturday,05:00,63.564
G25,Nov,Saturday,05:15,64.236
G25,Nov,Saturday,05:30,68.072
G25,Nov,Saturday,05:45,71.292
G25,Nov,Saturday,06:00,73.516
G25,Nov,Saturday,06:15,73.94
G25,Nov,Saturday,06:30,74.996
G25,Nov,Saturday,06:45,78.452
G25,Nov,Saturday,07:00,81.188
G25,Nov,Saturday,07:15,82.608
G25,Nov,Saturday,07:30,85.4
G25,Nov,Saturday,07:45,88.236
G25,Nov,Saturday,08:00,94.016
G25,Nov,Saturday,08:15,98.152
G25,Nov,Saturday,08:30,101.608
G25,Nov,Saturday,08:45,107.6
G25,Nov,Saturday,09:00,114.832
G25,Nov,Saturday,09:15,119.82
G25,Nov,Saturday,09:30,124.824
G25,Nov,Saturday,09:45,129.524
G25,Nov,Saturday,10:00,133.424
G25,Nov,Saturday,10:15,133.768
G25,Nov,Saturday,10:30,133.788
G25,Nov,Saturday,10:45,134.38
G25,Nov,Saturday,11:00,135.808
G25,Nov,Saturday,11:15,135.984
G25,Nov,Saturday,11:30,136.48
G25,Nov,Saturday,11:45,133.612
G25,Nov,Saturday,12:00,129.072
G25,Nov,Saturday,12:15,127.192
G25,Nov,Saturday,12:30,123.952
G25,Nov,Saturday,12:45,122.244
G25,Nov,Saturday,13:00,116.264
G25,Nov,Saturday,13:15,112.744
G25,Nov,Saturday,13:30,111.84
G25,Nov,Saturday,13:45,109.9
G25,Nov,Saturday,14:00,107.48
G25,Nov,Saturday,14:15,103.86
G25,Nov,Saturday,14:30,102.24
G25,Nov,Saturday,14:45,100.704
G25,Nov,Saturday,15:00,100.692
G25,Nov,Saturday,15:15,100.172
G25,Nov,Saturday,15:30,100.02
G25,Nov,Saturday,15:45,99.78
G25,Nov,Saturday,16:00,97.66
G25,Nov,Saturday,16:15,96.732
G25,Nov,Saturday,16:30,97.008
G25,Nov,Saturday,16:45,99.272
G25,Nov,Saturday,17:00,99.716
G25,Nov,Saturday,17:15,99.344
G25,Nov,Saturday,17:30,98.864
G25,Nov,Saturday,17:45,99.028
G25,Nov,Saturday,18:00,96.744
G25,Nov,Saturday,18:15,93.52
G25,Nov,Saturday,18:30,91.84
G25,Nov,Saturday,18:45,90.516
G25,Nov,Saturday,19:00,88.932
G25,Nov,Saturday,19:15,85.824
G25,Nov,Saturday,19:30,85.0
G25,Nov,Saturday,19:45,81.996
G25,Nov,Saturday,20:00,79.564
G25,Nov,Saturday,20:15,77.872
G25,Nov,Saturday,20:30,75.096
G25,Nov,Saturday,20:45,73.252
G25,Nov,Saturday,21:00,72.24
G25,Nov,Saturday,21:15,70.78
G25,Nov,Saturday,21:30,68.56
G25,Nov,Saturday,21:45,66.652
G25,Nov,Saturday,22:00,65.292
G25,Nov,Saturday,22:15,64.228
G25,Nov,Saturday,22:30,62.516
G25,Nov,Saturday,22:45,61.14
G25,Nov,Saturday,23:00,60.02
G25,Nov,Saturday,23:15,59.136
G25,Nov,Saturday,23:30,58.216
G25,Nov,Saturday,23:45,57.844
G25,Nov,Sunday,00:00,56.472
G25,Nov,Sunday,00:15,55.976
G25,Nov,Sunday,00:30,55.132
G25,Nov,Sunday,00:45,55.14
G25,Nov,Sunday,01:00,54.956
G25,Nov,Sunday,01:15,54.404
G25,Nov,Sunday,01:30,53.972
G25,Nov,Sunday,01:45,53.82
G25,Nov,Sunday,02:00,53.796
G25,Nov,Sunday,02:15,53.744
G25,Nov,Sunday,02:30,53.124
G25,Nov,Sunday,02:45,52.884
G25,Nov,Sunday,03:00,53.068
G25,Nov,Sunday,03:15,53.284
G25,Nov,Sunday,03:30,53.964
G25,Nov,Sunday,03:45,53.92
G25,Nov,Sunday,04:00,54.592
G25,Nov,Sunday,04:15,55.052
G25,Nov,Sunday,04:30,55.032
G25,Nov,Sunday,04:45,55.612
G25,Nov,Sunday,05:00,57.408
G25,Nov,Sunday,05:15,57.756
G25,Nov,Sunday,05:30,59.3
G25,Nov,Sunday,05:45,60.86
G25,Nov,Sunday,06:00,62.932
G25,Nov,Sunday,06:15,63.732
G25,Nov,Sunday,06:30,65.756
G25,Nov,Sunday,06:45,67.552
G25,Nov,Sunday,07:00,70.384
G25,Nov,Sunday,07:15,71.412
G25,Nov,Sunday,07:30,71.66
G25,Nov,Sunday,07:45,73.408
G25,Nov,Sunday,08:00,76.504
G25,Nov,Sunday,08:15,76.708
G25,Nov,Sunday,08:30,77.352
G25,Nov,Sunday,08:45,78.968
G25,Nov,Sunday,09:00,79.428
G25,Nov,Sunday,09:15,79.704
G25,Nov,Sunday,09:30,81.44
G25,Nov,Sunday,09:45,82.268
G25,Nov,Sunday,10:00,84.468
G25,Nov,Sunday,10:15,86.184
G25,Nov,Sunday,10:30,86.136
G25,Nov,Sunday,10:45,87.64
G25,Nov,Sunday,11:00,87.232
G25,Nov,Sunday,11:15,87.632
G25,Nov,Sunday,11:30,88.312
G25,Nov,Sunday,11:45,87.988
G25,Nov,Sunday,12:00,87.108
G25,Nov,Sunday,12:15,86.232
G25,Nov,Sunday,12:30,85.128
G25,Nov,Sunday,12:45,85.1
G25,Nov,Sunday,13:00,85.752
G25,Nov,Sunday,13:15,84.124
G25,Nov,Sunday,13:30,83.54
G25,Nov,Sunday,13:45,83.732
G25,Nov,Sunday,14:00,82.324
G25,Nov,Sunday,14:15,82.704
G25,Nov,Sunday,14:30,82.948
G25,Nov,Sunday,14:45,82.292
G25,Nov,Sunday,15:00,81.664
G25,Nov,Sunday,15:15,82.008
G25,Nov,Sunday,15:30,82.428
G25,Nov,Sunday,15:45,83.244
G25,Nov,Sunday,16:00,84.072
G25,Nov,Sunday,16:15,85.312
G25,Nov,Sunday,16:30,86.596
G25,Nov,Sunday,16:45,87.56
G25,Nov,Sunday,17:00,87.904
G25,Nov,Sunday,17:15,87.944
G25,Nov,Sunday,17:30,88.636
G25,Nov,Sunday,17:45,88.496
G25,Nov,Sunday,18:00,85.452
G25,Nov,Sunday,18:15,83.812
G25,Nov,Sunday,18:30,83.008
G25,Nov,Sunday,18:45,81.852
G25,Nov,Sunday,19:00,80.236
G25,Nov,Sunday,19:15,78.484
G25,Nov,Sunday,19:30,78.096
G25,Nov,Sunday,19:45,76.28
G25,Nov,Sunday,20:00,74.58
G25,Nov,Sunday,20:15,72.92
G25,Nov,Sunday,20:30,71.936
G25,Nov,Sunday,20:45,70.296
G25,Nov,Sunday,21:00,68.368
G25,Nov,Sunday,21:15,66.78
G25,Nov,Sunday,21:30,64.432
G25,Nov,Sunday,21:45,62.788
G25,Nov,Sunday,22:00,60.38
G25,Nov,Sunday,22:15,59.316
G25,Nov,Sunday,22:30,58.272
G25,Nov,Sunday,22:45,57.504
G25,Nov,Sunday,23:00,55.696
G25,Nov,Sunday,23:15,54.896
G25,Nov,Sunday,23:30,53.924
G25,Nov,Sunday,23:45,53.644
G25,Dec,Workday,00:00,61.888
G25,Dec,Workday,00:15,61.348
G25,Dec,Workday,00:30,61.024
G25,Dec,Workday,00:45,60.544
G25,Dec,Workday,01:00,60.212
G25,Dec,Workday,01:15,59.684
G25,Dec,Workday,01:30,59.456
G25,Dec,Workday,01:45,59.636
G25,Dec,Workday,02:00,59.532
G25,Dec,Workday,02:15,58.956
G25,Dec,Workday,02:30,59.064
G25,Dec,Workday,02:45,59.112
G25,Dec,Workday,03:00,59.892
G25,Dec,Workday,03:15,60.252
G25,Dec,Workday,03:30,60.532
G25,Dec,Workday,03:45,61.816
G25,Dec,Workday,04:00,62.904
G25,Dec,Workday,04:15,63.708
G25,Dec,Workday,04:30,65.48
G25,Dec,Workday,04:45,67.58
G25,Dec,Workday,05:00,71.816
G25,Dec,Workday,05:15,74.852
G25,Dec,Workday,05:30,80.952
G25,Dec,Workday,05:45,88.188
G25,Dec,Workday,06:00,96.364
G25,Dec,Workday,06:15,104.388
G25,Dec,Workday,06:30,114.5
G25,Dec,Workday,06:45,127.448
G25,Dec,Workday,07:00,146.72
G25,Dec,Workday,07:15,161.728
G25,Dec,Workday,07:30,179.592
G25,Dec,Workday,07:45,197.22
G25,Dec,Workday,08:00,214.7
G25,Dec,Workday,08:15,223.656
G25,Dec,Workday,08:30,230.028
G25,Dec,Workday,08:45,238.004
G25,Dec,Workday,09:00,243.828
G25,Dec,Workday,09:15,247.736
G25,Dec,Workday,09:30,250.812
G25,Dec,Workday,09:45,252.484
G25,Dec,Workday,10:00,258.396
G25,Dec,Workday,10:15,259.52
G25,Dec,Workday,10:30,258.208
G25,Dec,Workday,10:45,257.544
G25,Dec,Workday,11:00,256.868
G25,Dec,Workday,11:15,255.556
G25,Dec,Workday,11:30,254.188
G25,Dec,Workday,11:45,252.164
G25,Dec,Workday,12:00,245.06
G25,Dec,Workday,12:15,239.568
G25,Dec,Workday,12:30,232.68
G25,Dec,Workday,12:45,229.668
G25,Dec,Workday,13:00,226.624
G25,Dec,Workday,13:15,222.544
G25,Dec,Workday,13:30,219.476
G25,Dec,Workday,13:45,218.416
G25,Dec,Workday,14:00,219.332
G25,Dec,Workday,14:15,218.468
G25,Dec,Workday,14:30,219.108
G25,Dec,Workday,14:45,215.904
G25,Dec,Workday,15:00,214.768
G25,Dec,Workday,15:15,212.532
G25,Dec,Workday,15:30,210.12
G25,Dec,Workday,15:45,206.656
G25,Dec,Workday,16:00,204.312
G25,Dec,Workday,16:15,202.336
G25,Dec,Workday,16:30,198.508
G25,Dec,Workday,16:45,194.212
G25,Dec,Workday,17:00,186.604
G25,Dec,Workday,17:15,180.928
G25,Dec,Workday,17:30,175.152
G25,Dec,Workday,17:45,168.824
G25,Dec,Workday,18:00,155.76
G25,Dec,Workday,18:15,145.396
G25,Dec,Workday,18:30,133.936
G25,Dec,Workday,18:45,125.364
G25,Dec,Workday,19:00,118.292
G25,Dec,Workday,19:15,111.448
G25,Dec,Workday,19:30,107.068
G25,Dec,Workday,19:45,102.7
G25,Dec,Workday,20:00,97.488
G25,Dec,Workday,20:15,93.392
G25,Dec,Workday,20:30,89.98
G25,Dec,Workday,20:45,87.62
G25,Dec,Workday,21:00,85.012
G25,Dec,Workday,21:15,81.696
G25,Dec,Workday,21:30,79.508
G25,Dec,Workday,21:45,76.868
G25,Dec,Workday,22:00,73.432
G25,Dec,Workday,22:15,71.128
G25,Dec,Workday,22:30,69.856
G25,Dec,Workday,22:45,68.4
G25,Dec,Workday,23:00,66.744
G25,Dec,Workday,23:15,65.272
G25,Dec,Workday,23:30,64.504
G25,Dec,Workday,23:45,63.632
G25,Dec,Saturday,00:00,62.492
G25,Dec,Saturday,00:15,61.996
G25,Dec,Saturday,00:30,61.764
G25,Dec,Saturday,00:45,61.288
G25,Dec,Saturday,01:00,60.696
G25,Dec,Saturday,01:15,60.28
G25,Dec,Saturday,01:30,60.036
G25,Dec,Saturday,01:45,60.144
G25,Dec,Saturday,02:00,59.784
G25,Dec,Saturday,02:15,59.216
G25,Dec,Saturday,02:30,58.992
G25,Dec,Saturday,02:45,59.008
G25,Dec,Saturday,03:00,59.808
G25,Dec,Saturday,03:15,59.852
G25,Dec,Saturday,03:30,59.824
G25,Dec,Saturday,03:45,60.72
G25,Dec,Saturday,04:00,60.904
G25,Dec,Saturday,04:15,61.932
G25,Dec,Saturday,04:30,63.152
G25,Dec,Saturday,04:45,65.052
G25,Dec,Saturday,05:00,67.884
G25,Dec,Saturday,05:15,69.192
G25,Dec,Saturday,05:30,72.868
G25,Dec,Saturday,05:45,74.776
G25,Dec,Saturday,06:00,77.136
G25,Dec,Saturday,06:15,77.74
G25,Dec,Saturday,06:30,79.48
G25,Dec,Saturday,06:45,82.028
G25,Dec,Saturday,07:00,84.596
G25,Dec,Saturday,07:15,86.068
G25,Dec,Saturday,07:30,89.28
G25,Dec,Saturday,07:45,93.672
G25,Dec,Saturday,08:00,97.98
G25,Dec,Saturday,08:15,101.376
G25,Dec,Saturday,08:30,104.752
G25,Dec,Saturday,08:45,110.452
G25,Dec,Saturday,09:00,117.704
G25,Dec,Saturday,09:15,120.568
G25,Dec,Saturday,09:30,126.624
G25,Dec,Saturday,09:45,130.916
G25,Dec,Saturday,10:00,133.48
G25,Dec,Saturday,10:15,134.488
G25,Dec,Saturday,10:30,134.0
G25,Dec,Saturday,10:45,135.292
G25,Dec,Saturday,11:00,136.164
G25,Dec,Saturday,11:15,136.192
G25,Dec,Saturday,11:30,135.88
G25,Dec,Saturday,11:45,134.148
G25,Dec,Saturday,12:00,132.208
G25,Dec,Saturday,12:15,129.048
G25,Dec,Saturday,12:30,127.696
G25,Dec,Saturday,12:45,124.992
G25,Dec,Saturday,13:00,120.868
G25,Dec,Saturday,13:15,117.432
G25,Dec,Saturday,13:30,116.744
G25,Dec,Saturday,13:45,115.792
G25,Dec,Saturday,14:00,112.068
G25,Dec,Saturday,14:15,109.46
G25,Dec,Saturday,14:30,107.676
G25,Dec,Saturday,14:45,107.856
G25,Dec,Saturday,15:00,106.476
G25,Dec,Saturday,15:15,107.508
G25,Dec,Saturday,15:30,106.816
G25,Dec,Saturday,15:45,106.744
G25,Dec,Saturday,16:00,105.352
G25,Dec,Saturday,16:15,105.78
G25,Dec,Saturday,16:30,106.4
G25,Dec,Saturday,16:45,106.128
G25,Dec,Saturday,17:00,108.404
G25,Dec,Saturday,17:15,106.524
G25,Dec,Saturday,17:30,105.492
G25,Dec,Saturday,17:45,104.56
G25,Dec,Saturday,18:00,100.156
G25,Dec,Saturday,18:15,97.136
G25,Dec,Saturday,18:30,95.22
G25,Dec,Saturday,18:45,93.552
G25,Dec,Saturday,19:00,92.016
G25,Dec,Saturday,19:15,89.94
G25,Dec,Saturday,19:30,88.792
G25,Dec,Saturday,19:45,87.748
G25,Dec,Saturday,20:00,84.66
G25,Dec,Saturday,20:15,81.748
G25,Dec,Saturday,20:30,80.216
G25,Dec,Saturday,20:45,78.112
G25,Dec,Saturday,21:00,76.784
G25,Dec,Saturday,21:15,75.628
G25,Dec,Saturday,21:30,72.936
G25,Dec,Saturday,21:45,71.728
G25,Dec,Saturday,22:00,69.656
G25,Dec,Saturday,22:15,67.692
G25,Dec,Saturday,22:30,66.592
G25,Dec,Saturday,22:45,65.844
G25,Dec,Saturday,23:00,64.68
G25,Dec,Saturday,23:15,63.472
G25,Dec,Saturday,23:30,62.932
G25,Dec,Saturday,23:45,61.836
G25,Dec,Sunday,00:00,59.62
G25,Dec,Sunday,00:15,58.74
G25,Dec,Sunday,00:30,58.696
G25,Dec,Sunday,00:45,58.424
G25,Dec,Sunday,01:00,57.908
G25,Dec,Sunday,01:15,57.56
G25,Dec,Sunday,01:30,56.996
G25,Dec,Sunday,01:45,56.916
G25,Dec,Sunday,02:00,57.052
G25,Dec,Sunday,02:15,56.488
G25,Dec,Sunday,02:30,55.9
G25,Dec,Sunday,02:45,56.092
G25,Dec,Sunday,03:00,56.036
G25,Dec,Sunday,03:15,55.692
G25,Dec,Sunday,03:30,56.436
G25,Dec,Sunday,03:45,56.576
G25,Dec,Sunday,04:00,56.608
G25,Dec,Sunday,04:15,57.152
G25,Dec,Sunday,04:30,57.056
G25,Dec,Sunday,04:45,57.564
G25,Dec,Sunday,05:00,58.552
G25,Dec,Sunday,05:15,59.336
G25,Dec,Sunday,05:30,60.648
G25,Dec,Sunday,05:45,61.528
G25,Dec,Sunday,06:00,62.792
G25,Dec,Sunday,06:15,63.7
G25,Dec,Sunday,06:30,64.5
G25,Dec,Sunday,06:45,65.324
G25,Dec,Sunday,07:00,66.428
G25,Dec,Sunday,07:15,67.876
G25,Dec,Sunday,07:30,67.96
G25,Dec,Sunday,07:45,68.612
G25,Dec,Sunday,08:00,69.508
G25,Dec,Sunday,08:15,69.64
G25,Dec,Sunday,08:30,68.82
G25,Dec,Sunday,08:45,68.512
G25,Dec,Sunday,09:00,69.32
G25,Dec,Sunday,09:15,70.292
G25,Dec,Sunday,09:30,71.304
G25,Dec,Sunday,09:45,71.26
G25,Dec,Sunday,10:00,72.44
G25,Dec,Sunday,10:15,72.888
G25,Dec,Sunday,10:30,73.58
G25,Dec,Sunday,10:45,74.572
G25,Dec,Sunday,11:00,74.816
G25,Dec,Sunday,11:15,76.436
G25,Dec,Sunday,11:30,77.032
G25,Dec,Sunday,11:45,76.708
G25,Dec,Sunday,12:00,77.256
G25,Dec,Sunday,12:15,76.452
G25,Dec,Sunday,12:30,75.984
G25,Dec,Sunday,12:45,75.016
G25,Dec,Sunday,13:00,74.644
G25,Dec,Sunday,13:15,74.324
G25,Dec,Sunday,13:30,73.756
G25,Dec,Sunday,13:45,73.54
G25,Dec,Sunday,14:00,73.316
G25,Dec,Sunday,14:15,72.528
G25,Dec,Sunday,14:30,72.096
G25,Dec,Sunday,14:45,72.676
G25,Dec,Sunday,15:00,73.352
G25,Dec,Sunday,15:15,74.344
G25,Dec,Sunday,15:30,74.836
G25,Dec,Sunday,15:45,76.172
G25,Dec,Sunday,16:00,77.808
G25,Dec,Sunday,16:15,79.956
G25,Dec,Sunday,16:30,82.048
G25,Dec,Sunday,16:45,82.104
G25,Dec,Sunday,17:00,82.756
G25,Dec,Sunday,17:15,83.704
G25,Dec,Sunday,17:30,83.996
G25,Dec,Sunday,17:45,82.94
G25,Dec,Sunday,18:00,82.068
G25,Dec,Sunday,18:15,81.132
G25,Dec,Sunday,18:30,80.6
G25,Dec,Sunday,18:45,79.608
G25,Dec,Sunday,19:00,79.124
G25,Dec,Sunday,19:15,77.84
G25,Dec,Sunday,19:30,76.772
G25,Dec,Sunday,19:45,77.072
G25,Dec,Sunday,20:00,75.356
G25,Dec,Sunday,20:15,74.388
G25,Dec,Sunday,20:30,72.552
G25,Dec,Sunday,20:45,72.08
G25,Dec,Sunday,21:00,70.664
G25,Dec,Sunday,21:15,69.012
G25,Dec,Sunday,21:30,67.976
G25,Dec,Sunday,21:45,66.908
G25,Dec,Sunday,22:00,65.116
G25,Dec,Sunday,22:15,63.832
G25,Dec,Sunday,22:30,62.204
G25,Dec,Sunday,22:45,61.724
G25,Dec,Sunday,23:00,60.64
G25,Dec,Sunday,23:15,60.092
G25,Dec,Sunday,23:30,59.408
G25,Dec,Sunday,23:45,58.7
L25,Jan,Workday,00:00,72.4
L25,Jan,Workday,00:15,69.4
L25,Jan,Workday,00:30,66.9
L25,Jan,Workday,00:45,64.8
L25,Jan,Workday,01:00,63.2
L25,Jan,Workday,01:15,61.9
L25,Jan,Workday,01:30,61.0
L25,Jan,Workday,01:45,60.2
L25,Jan,Workday,02:00,59.6
L25,Jan,Workday,02:15,59.2
L25,Jan,Workday,02:30,58.8
L25,Jan,Workday,02:45,58.4
L25,Jan,Workday,03:00,57.9
L25,Jan,Workday,03:15,57.4
L25,Jan,Workday,03:30,56.9
L25,Jan,Workday,03:45,56.5
L25,Jan,Workday,04:00,56.3
L25,Jan,Workday,04:15,56.3
L25,Jan,Workday,04:30,56.6
L25,Jan,Workday,04:45,57.4
L25,Jan,Workday,05:00,58.8
L25,Jan,Workday,05:15,60.9
L25,Jan,Workday,05:30,63.8
L25,Jan,Workday,05:45,67.6
L25,Jan,Workday,06:00,72.5
L25,Jan,Workday,06:15,79.0
L25,Jan,Workday,06:30,87.7
L25,Jan,Workday,06:45,99.1
L25,Jan,Workday,07:00,113.6
L25,Jan,Workday,07:15,130.5
L25,Jan,Workday,07:30,148.9
L25,Jan,Workday,07:45,167.7
L25,Jan,Workday,08:00,185.8
L25,Jan,Workday,08:15,201.7
L25,Jan,Workday,08:30,213.6
L25,Jan,Workday,08:45,219.5
L25,Jan,Workday,09:00,218.5
L25,Jan,Workday,09:15,211.6
L25,Jan,Workday,09:30,200.8
L25,Jan,Workday,09:45,188.0
L25,Jan,Workday,10:00,175.0
L25,Jan,Workday,10:15,163.4
L25,Jan,Workday,10:30,154.5
L25,Jan,Workday,10:45,150.1
L25,Jan,Workday,11:00,150.7
L25,Jan,Workday,11:15,154.1
L25,Jan,Workday,11:30,157.4
L25,Jan,Workday,11:45,157.5
L25,Jan,Workday,12:00,152.2
L25,Jan,Workday,12:15,143.2
L25,Jan,Workday,12:30,132.7
L25,Jan,Workday,12:45,123.2
L25,Jan,Workday,13:00,116.5
L25,Jan,Workday,13:15,112.5
L25,Jan,Workday,13:30,110.3
L25,Jan,Workday,13:45,109.3
L25,Jan,Workday,14:00,108.8
L25,Jan,Workday,14:15,108.5
L25,Jan,Workday,14:30,108.4
L25,Jan,Workday,14:45,108.4
L25,Jan,Workday,15:00,108.3
L25,Jan,Workday,15:15,108.3
L25,Jan,Workday,15:30,108.6
L25,Jan,Workday,15:45,109.3
L25,Jan,Workday,16:00,110.6
L25,Jan,Workday,16:15,113.1
L25,Jan,Workday,16:30,117.4
L25,Jan,Workday,16:45,124.1
L25,Jan,Workday,17:00,133.7
L25,Jan,Workday,17:15,146.0
L25,Jan,Workday,17:30,160.5
L25,Jan,Workday,17:45,176.9
L25,Jan,Workday,18:00,194.5
L25,Jan,Workday,18:15,211.5
L25,Jan,Workday,18:30,226.1
L25,Jan,Workday,18:45,236.2
L25,Jan,Workday,19:00,240.4
L25,Jan,Workday,19:15,238.7
L25,Jan,Workday,19:30,231.5
L25,Jan,Workday,19:45,219.5
L25,Jan,Workday,20:00,203.4
L25,Jan,Workday,20:15,184.9
L25,Jan,Workday,20:30,166.1
L25,Jan,Workday,20:45,149.1
L25,Jan,Workday,21:00,135.6
L25,Jan,Workday,21:15,125.2
L25,Jan,Workday,21:30,117.3
L25,Jan,Workday,21:45,111.2
L25,Jan,Workday,22:00,106.1
L25,Jan,Workday,22:15,101.7
L25,Jan,Workday,22:30,97.7
L25,Jan,Workday,22:45,93.6
L25,Jan,Workday,23:00,89.1
L25,Jan,Workday,23:15,84.6
L25,Jan,Workday,23:30,80.1
L25,Jan,Workday,23:45,76.0
L25,Jan,Saturday,00:00,73.9
L25,Jan,Saturday,00:15,73.0
L25,Jan,Saturday,00:30,72.6
L25,Jan,Saturday,00:45,72.3
L25,Jan,Saturday,01:00,71.5
L25,Jan,Saturday,01:15,70.4
L25,Jan,Saturday,01:30,69.1
L25,Jan,Saturday,01:45,67.6
L25,Jan,Saturday,02:00,66.2
L25,Jan,Saturday,02:15,64.8
L25,Jan,Saturday,02:30,63.4
L25,Jan,Saturday,02:45,62.1
L25,Jan,Saturday,03:00,60.7
L25,Jan,Saturday,03:15,59.4
L25,Jan,Saturday,03:30,58.3
L25,Jan,Saturday,03:45,57.4
L25,Jan,Saturday,04:00,56.9
L25,Jan,Saturday,04:15,56.8
L25,Jan,Saturday,04:30,57.0
L25,Jan,Saturday,04:45,57.4
L25,Jan,Saturday,05:00,58.2
L25,Jan,Saturday,05:15,59.2
L25,Jan,Saturday,05:30,60.5
L25,Jan,Saturday,05:45,62.1
L25,Jan,Saturday,06:00,64.1
L25,Jan,Saturday,06:15,67.4
L25,Jan,Saturday,06:30,72.9
L25,Jan,Saturday,06:45,81.5
L25,Jan,Saturday,07:00,93.9
L25,Jan,Saturday,07:15,109.4
L25,Jan,Saturday,07:30,126.9
L25,Jan,Saturday,07:45,145.4
L25,Jan,Saturday,08:00,163.8
L25,Jan,Saturday,08:15,181.0
L25,Jan,Saturday,08:30,195.6
L25,Jan,Saturday,08:45,206.6
L25,Jan,Saturday,09:00,212.9
L25,Jan,Saturday,09:15,214.6
L25,Jan,Saturday,09:30,212.1
L25,Jan,Saturday,09:45,205.6
L25,Jan,Saturday,10:00,195.9
L25,Jan,Saturday,10:15,185.0
L25,Jan,Saturday,10:30,175.4
L25,Jan,Saturday,10:45,169.5
L25,Jan,Saturday,11:00,168.9
L25,Jan,Saturday,11:15,171.3
L25,Jan,Saturday,11:30,173.5
L25,Jan,Saturday,11:45,172.3
L25,Jan,Saturday,12:00,165.4
L25,Jan,Saturday,12:15,154.5
L25,Jan,Saturday,12:30,142.0
L25,Jan,Saturday,12:45,130.6
L25,Jan,Saturday,13:00,122.1
L25,Jan,Saturday,13:15,116.1
L25,Jan,Saturday,13:30,111.6
L25,Jan,Saturday,13:45,107.4
L25,Jan,Saturday,14:00,102.9
L25,Jan,Saturday,14:15,98.2
L25,Jan,Saturday,14:30,94.0
L25,Jan,Saturday,14:45,90.8
L25,Jan,Saturday,15:00,88.9
L25,Jan,Saturday,15:15,88.2
L25,Jan,Saturday,15:30,88.0
L25,Jan,Saturday,15:45,88.0
L25,Jan,Saturday,16:00,87.9
L25,Jan,Saturday,16:15,88.5
L25,Jan,Saturday,16:30,90.9
L25,Jan,Saturday,16:45,96.3
L25,Jan,Saturday,17:00,105.5
L25,Jan,Saturday,17:15,117.8
L25,Jan,Saturday,17:30,132.7
L25,Jan,Saturday,17:45,149.1
L25,Jan,Saturday,18:00,166.4
L25,Jan,Saturday,18:15,183.4
L25,Jan,Saturday,18:30,199.0
L25,Jan,Saturday,18:45,212.1
L25,Jan,Saturday,19:00,221.5
L25,Jan,Saturday,19:15,226.2
L25,Jan,Saturday,19:30,224.9
L25,Jan,Saturday,19:45,216.8
L25,Jan,Saturday,20:00,201.3
L25,Jan,Saturday,20:15,181.3
L25,Jan,Saturday,20:30,160.3
L25,Jan,Saturday,20:45,141.7
L25,Jan,Saturday,21:00,128.3
L25,Jan,Saturday,21:15,119.3
L25,Jan,Saturday,21:30,113.2
L25,Jan,Saturday,21:45,108.4
L25,Jan,Saturday,22:00,103.7
L25,Jan,Saturday,22:15,98.8
L25,Jan,Saturday,22:30,93.9
L25,Jan,Saturday,22:45,88.9
L25,Jan,Saturday,23:00,84.0
L25,Jan,Saturday,23:15,79.3
L25,Jan,Saturday,23:30,75.0
L25,Jan,Saturday,23:45,71.3
L25,Jan,Sunday,00:00,68.3
L25,Jan,Sunday,00:15,66.0
L25,Jan,Sunday,00:30,64.3
L25,Jan,Sunday,00:45,63.0
L25,Jan,Sunday,01:00,62.1
L25,Jan,Sunday,01:15,61.4
L25,Jan,Sunday,01:30,60.8
L25,Jan,Sunday,01:45,60.2
L25,Jan,Sunday,02:00,59.5
L25,Jan,Sunday,02:15,58.8
L25,Jan,Sunday,02:30,58.0
L25,Jan,Sunday,02:45,57.4
L25,Jan,Sunday,03:00,57.0
L25,Jan,Sunday,03:15,56.7
L25,Jan,Sunday,03:30,56.6
L25,Jan,Sunday,03:45,56.5
L25,Jan,Sunday,04:00,56.4
L25,Jan,Sunday,04:15,56.5
L25,Jan,Sunday,04:30,56.8
L25,Jan,Sunday,04:45,57.4
L25,Jan,Sunday,05:00,58.5
L25,Jan,Sunday,05:15,60.5
L25,Jan,Sunday,05:30,63.7
L25,Jan,Sunday,05:45,68.5
L25,Jan,Sunday,06:00,75.3
L25,Jan,Sunday,06:15,84.1
L25,Jan,Sunday,06:30,94.8
L25,Jan,Sunday,06:45,107.4
L25,Jan,Sunday,07:00,121.9
L25,Jan,Sunday,07:15,137.8
L25,Jan,Sunday,07:30,155.0
L25,Jan,Sunday,07:45,173.2
L25,Jan,Sunday,08:00,191.7
L25,Jan,Sunday,08:15,208.6
L25,Jan,Sunday,08:30,221.4
L25,Jan,Sunday,08:45,227.9
